college,collegeLabel,city,coordinate_location,country,countryLabel,country1,country_id
http://www.wikidata.org/entity/Q12694578,Puyuhuapi Airport,,Point(-72.594 -44.3835),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12694581,Quebrada Azul Airport,,Point(-84.483333 10.4),http://www.wikidata.org/entity/Q800,Costa Rica,Costa Rica,cr
http://www.wikidata.org/entity/Q12694585,Quevedo Airport,,Point(-79.465113 -0.9894),http://www.wikidata.org/entity/Q736,Ecuador,Ecuador,ec
http://www.wikidata.org/entity/Q12694586,Queimadas Airport,,Point(-50.595833333 -17.149166666),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694590,Quellon Airport,,Point(-73.635 -43.136667),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12694595,Quincemil Airport,,Point(-70.7533 -13.2333),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12694596,Quilmes Airport,,Point(-58.24461 -34.70643),http://www.wikidata.org/entity/Q414,Argentina,Argentina,ar
http://www.wikidata.org/entity/Q12694598,Quivolgo Airport,,Point(-72.3929 -35.3089),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12694601,R-217 Aero Airport,,Point(127.176917 37.865322),http://www.wikidata.org/entity/Q884,South Korea,대한민국,kr
http://www.wikidata.org/entity/Q12694606,R-510 Airport,,Point(127.471667 37.2),http://www.wikidata.org/entity/Q884,South Korea,대한민국,kr
http://www.wikidata.org/entity/Q12694607,R-222 Airport,,Point(126.99 37.831667),http://www.wikidata.org/entity/Q884,South Korea,대한민국,kr
http://www.wikidata.org/entity/Q12694636,Raglan Airport,,Point(174.86 -37.804722),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12694642,Rajouri Airport,,Point(74.3152 33.3779),http://www.wikidata.org/entity/Q668,India,India,in
http://www.wikidata.org/entity/Q12694647,Rakovnik Airport,,Point(13.688888 50.094167),http://www.wikidata.org/entity/Q213,Czech Republic,Česko,cz
http://www.wikidata.org/entity/Q12694671,Realeza Airport,,Point(-53.51306 -25.80111),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694700,Rif Airport,,Point(-23.823055 64.911388),http://www.wikidata.org/entity/Q189,Iceland,Ísland,is
http://www.wikidata.org/entity/Q12694703,Rio Tinto Airport,,Point(-49.971111111 -21.808888888),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694714,Robore Airport,,Point(-59.7656 -18.3276),http://www.wikidata.org/entity/Q750,Bolivia,Bolivia,bo
http://www.wikidata.org/entity/Q12694729,Rosa Airport,,Point(31.233333 -9.533333),http://www.wikidata.org/entity/Q953,Zambia,Zambia,zm
http://www.wikidata.org/entity/Q12694734,Rosh Pinah Airport,,Point(16.7 -27.9667),http://www.wikidata.org/entity/Q1030,Namibia,Namibia,na
http://www.wikidata.org/entity/Q12694736,Rosario Do Sul Airport,,Point(-54.92528 -30.2775),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694744,Roudnice Airport,,Point(14.226112 50.410555),http://www.wikidata.org/entity/Q213,Czech Republic,Česko,cz
http://www.wikidata.org/entity/Q12694750,Ruacana Airport,,Point(14.36667 -17.41667),http://www.wikidata.org/entity/Q1030,Namibia,Namibia,na
http://www.wikidata.org/entity/Q12694754,"Rudniki, EPCH Airport",,Point(19.204722 50.885),http://www.wikidata.org/entity/Q36,Poland,Polska,pl
http://www.wikidata.org/entity/Q12694764,Rusape Airport,,Point(32.116667 -18.576667),http://www.wikidata.org/entity/Q954,Zimbabwe,Zimbabwe,zw
http://www.wikidata.org/entity/Q12694768,Sa Pran Nak Aero Airport,,Point(100.641667 14.948333),http://www.wikidata.org/entity/Q869,Thailand,ประเทศไทย,th
http://www.wikidata.org/entity/Q12694771,Saanen Airport,,Point(7.248612 46.486388),http://www.wikidata.org/entity/Q39,Switzerland,Schweiz/Suisse/Svizzera/Svizra,ch
http://www.wikidata.org/entity/Q12694793,Salama Airport,,Point(-83.25 8.833333),http://www.wikidata.org/entity/Q800,Costa Rica,Costa Rica,cr
http://www.wikidata.org/entity/Q12694795,Salinas Airport,,Point(-42.32222 -16.20778),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694796,Salinopolis Airport,,Point(-47.33778 -0.69694),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694807,Sampson Cay Airport,,Point(-76.472055 24.209458),http://www.wikidata.org/entity/Q778,The Bahamas,The Bahamas,bs
http://www.wikidata.org/entity/Q12694809,Samsun Airport,,Point(36.295312 41.275563),http://www.wikidata.org/entity/Q43,Turkey,Türkiye,tr
http://www.wikidata.org/entity/Q12694814,San Alberto Airport,,Point(-83.483333 10.133333),http://www.wikidata.org/entity/Q800,Costa Rica,Costa Rica,cr
http://www.wikidata.org/entity/Q12694818,San Fernando De Atabapo Airport,,Point(-67.701072 4.051818),http://www.wikidata.org/entity/Q717,Venezuela,Venezuela,ve
http://www.wikidata.org/entity/Q12694823,San Francisco Airport,,Point(-73.723502 -12.526418),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12694837,San Pedro De Atacama Airport,,Point(-68.162778 -22.918888),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12694848,Sanliurfa Airport,,Point(38.84694444 37.09416667),http://www.wikidata.org/entity/Q43,Turkey,Türkiye,tr
http://www.wikidata.org/entity/Q12694853,Santa Barbara De Barinas Airport,,Point(-71.16572 7.80351),http://www.wikidata.org/entity/Q717,Venezuela,Venezuela,ve
http://www.wikidata.org/entity/Q12694859,Santa Isabel Do Morro Airport,,Point(-50.668333333 -11.573333333),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694862,"Santa Maria, Campo Grande Airport",,Point(-54.52472 -20.50556),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694868,Santa Maria De Guacimo Airport,,Point(-83.616667 10.266667),http://www.wikidata.org/entity/Q800,Costa Rica,Costa Rica,cr
http://www.wikidata.org/entity/Q12694870,Santa Rosa De Guanare Airport,,Point(-69.722225 8.749132),http://www.wikidata.org/entity/Q717,Venezuela,Venezuela,ve
http://www.wikidata.org/entity/Q12694871,Santa Rita Do Sapucai Airport,,Point(-50.30861 -21.86917),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694875,Santo Domingo De Los Colorados Airport,,Point(-79.2 -0.233333),http://www.wikidata.org/entity/Q736,Ecuador,Ecuador,ec
http://www.wikidata.org/entity/Q12694876,Las Breas Airport,,Point(-70.376667 -25.563888),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12694882,Sao Joaquim Airport,,Point(-69.389917 1.700243),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694884,Sao Joaquin Da Barra Apt Airport,,Point(-47.84222 -20.59333),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694886,Sao Miguel Do Oeste Airport,,Point(-53.50333 -26.78111),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694888,Sao Vicente Airport,,Point(-59.78 -14.519444444),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694895,Satipo Airport,,Point(-74.633333 -11.283333),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12694897,Saudanes Airport,,Point(-15.267222 66.250555),http://www.wikidata.org/entity/Q189,Iceland,Ísland,is
http://www.wikidata.org/entity/Q12694909,Schonberg Airport,,Point(12.500555 48.047778),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12694918,Schweinfurt Ahp Airport,,Point(10.170833 50.047167),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12694921,Scotland Cay Airport,,Point(-77.0675 26.6419),http://www.wikidata.org/entity/Q778,The Bahamas,The Bahamas,bs
http://www.wikidata.org/entity/Q12694927,Scusciuban Airport,,Point(50.233333 10.3),http://www.wikidata.org/entity/Q1045,Somalia,جمهورية أرض الصومال Jamhuuriyadda Soomaaliland,so
http://www.wikidata.org/entity/Q12694931,Sefrou Airport,,Point(-4.967088 34.005513),http://www.wikidata.org/entity/Q1028,Morocco,Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,ma
http://www.wikidata.org/entity/Q12694933,Sehonghong Airport,,Point(28.76888889 -29.73083333),http://www.wikidata.org/entity/Q1013,Lesotho,Lesotho,ls
http://www.wikidata.org/entity/Q12694938,Selcuk-Efes Airport,,Point(27.32916667 37.95055556),http://www.wikidata.org/entity/Q43,Turkey,Türkiye,tr
http://www.wikidata.org/entity/Q12694950,Senhor Do Bonfim Airport,,Point(-40.182778 -10.470278),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12694961,Shabunda Airport,,Point(27.333333 -2.683333),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,République démocratique du Congo,cd
http://www.wikidata.org/entity/Q12694976,Shahid Vatan Pour AB Airport,,Point(51.695833 32.570833),http://www.wikidata.org/entity/Q794,Iran,ایران,ir
http://www.wikidata.org/entity/Q12694987,Sherman Airport,,Point(-79.949443 9.363333),http://www.wikidata.org/entity/Q804,Panama,Panamá,pa
http://www.wikidata.org/entity/Q12694990,Shiringayoc O Hda Mejia Airport,,Point(-69.166667 -11.9),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12694992,Shumba Airport,,Point(-78.774166666 -5.595277777),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12694998,Siargao Is Airport,,Point(125.966667 9.876667),http://www.wikidata.org/entity/Q928,Philippines,Mindanao,ph
http://www.wikidata.org/entity/Q12695007,Sierra Grande Airport,,Point(-65.35027778 -41.59166667),http://www.wikidata.org/entity/Q414,Argentina,Argentina,ar
http://www.wikidata.org/entity/Q12695033,Siocon National Airport,,Point(122.164737 7.707113),http://www.wikidata.org/entity/Q928,Philippines,Mindanao,ph
http://www.wikidata.org/entity/Q12695041,Skorpion Mine Airport,,Point(16.647672 -27.875917),http://www.wikidata.org/entity/Q1030,Namibia,Namibia,na
http://www.wikidata.org/entity/Q12695047,Smalandsstenar Airport,,Point(13.44 57.168612),http://www.wikidata.org/entity/Q34,Sweden,Sverige,se
http://www.wikidata.org/entity/Q12695053,Soddo Airport,,Point(37.766667 6.833333),http://www.wikidata.org/entity/Q115,Ethiopia,ኢትዮጵያ,et
http://www.wikidata.org/entity/Q12695057,Solleftea Airport,,Point(16.985555 63.171112),http://www.wikidata.org/entity/Q34,Sweden,Sverige,se
http://www.wikidata.org/entity/Q12695062,Sominka Airport,,Point(27.15 -7.416667),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,République démocratique du Congo,cd
http://www.wikidata.org/entity/Q12695063,Sonnen Airport,,Point(13.695833 48.682778),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12695069,Sorsogon Airport,,Point(124.016667 13.0),http://www.wikidata.org/entity/Q928,Philippines,Mindanao,ph
http://www.wikidata.org/entity/Q12695084,Spessato Aviacao Agricola Airport,,Point(-54.741942 -22.215878),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695089,Spisska Nova Ves Airport,,Point(20.533888 48.940833),http://www.wikidata.org/entity/Q214,Slovakia,Slovensko,sk
http://www.wikidata.org/entity/Q12695092,Springs Airport,,Point(28.4 -26.25),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695094,Sprossen Airport,,Point(12.233055 51.043055),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12695113,Edmonton/St. Albert Airport,,Point(-113.69316 53.69),http://www.wikidata.org/entity/Q16,Canada,Canada,ca
http://www.wikidata.org/entity/Q12695135,Sta. Rosa De Conlara Airport,,Point(-65.18583333 -32.38472222),http://www.wikidata.org/entity/Q414,Argentina,Argentina,ar
http://www.wikidata.org/entity/Q12695145,Starmoen Airport,,Point(11.673055 60.88),http://www.wikidata.org/entity/Q20,Norway,Norge,no
http://www.wikidata.org/entity/Q12695148,Stefanovikion Army Airport,,Point(22.783333 39.475),http://www.wikidata.org/entity/Q41,Greece,Ελλάς,gr
http://www.wikidata.org/entity/Q12695153,Steinrucken Airport,,Point(10.995833 50.230278),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12695164,"Stratford, New Zealand Airport",,Point(174.310278 -39.318888),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695171,Sucua Airport,,Point(-78.167 -2.483),http://www.wikidata.org/entity/Q736,Ecuador,Ecuador,ec
http://www.wikidata.org/entity/Q12695173,Sub Teniente Nestor Arias Airport,,Point(-68.75521 10.27873),http://www.wikidata.org/entity/Q717,Venezuela,Venezuela,ve
http://www.wikidata.org/entity/Q12695176,Sucoma Airport,,Point(34.875 -16.26666667),http://www.wikidata.org/entity/Q1020,Malawi,Malawi,mw
http://www.wikidata.org/entity/Q12695179,Sulayel Airport,,Point(45.6196 20.4647),http://www.wikidata.org/entity/Q851,Saudi Arabia,السعودية,sa
http://www.wikidata.org/entity/Q12695185,Surin Pakdi Airport,,Point(103.498256 14.868264),http://www.wikidata.org/entity/Q869,Thailand,ประเทศไทย,th
http://www.wikidata.org/entity/Q12695216,Tachov Airport,,Point(12.706944444 49.797777777),http://www.wikidata.org/entity/Q213,Czech Republic,Česko,cz
http://www.wikidata.org/entity/Q12695227,Takhli Airport,,Point(100.3 15.278333),http://www.wikidata.org/entity/Q869,Thailand,ประเทศไทย,th
http://www.wikidata.org/entity/Q12695230,Talje Airport,,Point(15.834722 62.565278),http://www.wikidata.org/entity/Q34,Sweden,Sverige,se
http://www.wikidata.org/entity/Q12695233,Tamboril Airport,,Point(-49.169166666 -7.218888888),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695237,Tangará da Serra Airport,,Point(-57.448611111 -14.656388888),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695240,Tanque Novo Airport,,Point(-42.48 -13.545833),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695248,Tarumpitao Point Airport,,Point(117.633322 9.05),http://www.wikidata.org/entity/Q928,Philippines,Mindanao,ph
http://www.wikidata.org/entity/Q12695256,Te Aroha Airport,,Point(175.618055 -37.474722),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695260,Te Kuiti Airport,,Point(175.146945 -38.303333),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695261,Tebesty V-9 Airport,,Point(19.308153 28.60837),http://www.wikidata.org/entity/Q1016,Libya,ليبيا,ly
http://www.wikidata.org/entity/Q12695263,"Teju New, VE48",,Point(96.133847 27.940702),http://www.wikidata.org/entity/Q668,India,India,in
http://www.wikidata.org/entity/Q12695264,Telefomin Airport,,Point(141.642 -5.126),http://www.wikidata.org/entity/Q691,Papua New Guinea,Papua Niugini,pg
http://www.wikidata.org/entity/Q12695273,Teniente Vidal Airport,,Point(-72.1065 -45.5947),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12695286,Thebephatshwa Airport,,Point(25.347 -24.2211),http://www.wikidata.org/entity/Q963,Botswana,Botswana,bw
http://www.wikidata.org/entity/Q12695300,Tibu Airport,,Point(-72.73194444 8.63138889),http://www.wikidata.org/entity/Q739,Colombia,Colombia,co
http://www.wikidata.org/entity/Q12695303,Tibati Airport,,Point(12.616667 6.466667),http://www.wikidata.org/entity/Q1009,Cameroon,Cameroun,cm
http://www.wikidata.org/entity/Q12695310,Tinogasta Airport,,Point(-67.5777 -28.0409),http://www.wikidata.org/entity/Q414,Argentina,Argentina,ar
http://www.wikidata.org/entity/Q12695311,Tipishsa Airport,,Point(-72.754445 -9.541112),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12695320,Tlaxcala Airport,,Point(-98.1772 19.5317),http://www.wikidata.org/entity/Q96,Mexico,México,mx
http://www.wikidata.org/entity/Q12695323,Tokoroa Airport,,Point(175.8927778 -38.23666667),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695344,Tottenham Airport,,Point(147.3677778 -32.248333333),http://www.wikidata.org/entity/Q408,Australia,Australia,au
http://www.wikidata.org/entity/Q12695346,Touzim Airport,,Point(12.952778 50.086388),http://www.wikidata.org/entity/Q213,Czech Republic,Česko,cz
http://www.wikidata.org/entity/Q12695358,Tres Passos Airport,,Point(-53.898333 -27.5125),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695363,Trinidad Airport,,Point(-71.658353 5.430487),http://www.wikidata.org/entity/Q739,Colombia,Colombia,co
http://www.wikidata.org/entity/Q12695368,Tula North Airport,,Point(37.60025 54.23925),http://www.wikidata.org/entity/Q159,Russia,Россия,ru
http://www.wikidata.org/entity/Q12695373,Tunduru Airport,,Point(37.366667 -11.1),http://www.wikidata.org/entity/Q924,Tanzania,Tanzania,tz
http://www.wikidata.org/entity/Q12695376,Tunta Airport,,Point(24.5461 -6.12056),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,République démocratique du Congo,cd
http://www.wikidata.org/entity/Q12695377,Turangi Airport,,Point(175.813612 -38.968333),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695393,Udbina Airport,,Point(15.781945 44.555555),http://www.wikidata.org/entity/Q224,Croatia,Hrvatska,hr
http://www.wikidata.org/entity/Q12695397,Udhampur Airport,,Point(75.15515 32.90224),http://www.wikidata.org/entity/Q668,India,India,in
http://www.wikidata.org/entity/Q12695399,Uirapuru Airport,,Point(-59.367222 -14.016945),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695403,Umpferstedt Airport,,Point(11.400278 50.964722),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12695404,Unai Airport,,Point(-46.92694 -16.35389),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695406,Unije Airport,,Point(14.249443 44.631667),http://www.wikidata.org/entity/Q224,Croatia,Hrvatska,hr
http://www.wikidata.org/entity/Q12695408,Umm Lejj Airport,,Point(37.333333 25.166667),http://www.wikidata.org/entity/Q851,Saudi Arabia,السعودية,sa
http://www.wikidata.org/entity/Q12695412,Upata Airport,,Point(-62.328787 7.979105),http://www.wikidata.org/entity/Q717,Venezuela,Venezuela,ve
http://www.wikidata.org/entity/Q12695414,Urambo Airport,,Point(32.05 -5.066667),http://www.wikidata.org/entity/Q924,Tanzania,Tanzania,tz
http://www.wikidata.org/entity/Q12695418,Urubupunga Airport,,Point(-51.56648 -20.77698),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695419,Urucu Airport,,Point(-65.356667 -4.883055),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695421,Urucara Airport,,Point(-57.756667 -2.53),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695425,Utkela Airport,,Point(83.183333 20.097778),http://www.wikidata.org/entity/Q668,India,India,in
http://www.wikidata.org/entity/Q12695427,Uttaradit Airport,,Point(100.1 17.61667),http://www.wikidata.org/entity/Q869,Thailand,ประเทศไทย,th
http://www.wikidata.org/entity/Q12695429,Uvinza Airport,,Point(30.383333 -5.05),http://www.wikidata.org/entity/Q924,Tanzania,Tanzania,tz
http://www.wikidata.org/entity/Q12695438,Vallegrande Airport,,Point(-64.0996 -18.4793),http://www.wikidata.org/entity/Q750,Bolivia,Bolivia,bo
http://www.wikidata.org/entity/Q12695442,Valenca Airport,,Point(-38.9925 -13.29639),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695445,Vamdrup Airport,,Point(9.33093 55.43628),http://www.wikidata.org/entity/Q35,Denmark,Danmark,dk
http://www.wikidata.org/entity/Q12695447,Vandel AB Airport,,Point(9.21298 55.69753),http://www.wikidata.org/entity/Q35,Denmark,Danmark,dk
http://www.wikidata.org/entity/Q12695448,Vanderbijlpark Airport,,Point(27.777255 -26.690647),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695452,Vatomandry Airport,,Point(48.95 -19.38333333),http://www.wikidata.org/entity/Q1019,Madagascar,Madagasikara,mg
http://www.wikidata.org/entity/Q12695454,Vastervik Airport,,Point(16.526667 57.780278),http://www.wikidata.org/entity/Q34,Sweden,Sverige,se
http://www.wikidata.org/entity/Q12695462,Venelac Airport,,Point(-70.501632 10.242613),http://www.wikidata.org/entity/Q717,Venezuela,Venezuela,ve
http://www.wikidata.org/entity/Q12695464,Veranópolis Airport,,Point(-51.568333 -28.935),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695465,Venetia Airport,,Point(29.33775 -22.448075),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695468,Q12695468,,Point(-102.620555555 20.163611111),http://www.wikidata.org/entity/Q96,Mexico,México,mx
http://www.wikidata.org/entity/Q12695469,Ventilla Airport,,Point(-70.05 -15.8),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12695475,Vicco Airport,,Point(-76.245555 -10.845555),http://www.wikidata.org/entity/Q419,Peru,Perú,pe
http://www.wikidata.org/entity/Q12695479,Victoria West Airport,,Point(23.15 -31.4),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695485,Villa O'Higgins Airport,,Point(-72.5639 -48.469),http://www.wikidata.org/entity/Q298,Chile,Chile,cl
http://www.wikidata.org/entity/Q12695487,Viljandi Airport,,Point(25.493425 58.347841666),http://www.wikidata.org/entity/Q191,Estonia,Eesti,ee
http://www.wikidata.org/entity/Q12695496,Vilseck AAF Airport,,Point(11.767167 49.633667),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12695498,Virgem Da Lapa Airport,,Point(-42.3875 -16.77389),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695499,Visingso Airport,,Point(14.4025 58.098612),http://www.wikidata.org/entity/Q34,Sweden,Sverige,se
http://www.wikidata.org/entity/Q12695500,Vogtareuth Airport,,Point(12.204667 47.946),http://www.wikidata.org/entity/Q183,Germany,Deutschland,de
http://www.wikidata.org/entity/Q12695504,Vlasim Airport,,Point(14.878888 49.728888),http://www.wikidata.org/entity/Q213,Czech Republic,Česko,cz
http://www.wikidata.org/entity/Q12695512,Vrede Airport,,Point(29.156112 -27.438333),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695513,Vryburg Airport,,Point(24.7283 -26.9808),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695514,Vysoke Myto Airport,,Point(16.1858306 49.9267414),http://www.wikidata.org/entity/Q213,Czech Republic,Česko,cz
http://www.wikidata.org/entity/Q12695515,Waimate Airport,,Point(171.091667 -44.79),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695516,Waihi Beach Airport,,Point(175.951944 -37.43),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695517,Waha 59-A Airport,,Point(19.946667 28.29),http://www.wikidata.org/entity/Q1016,Libya,ليبيا,ly
http://www.wikidata.org/entity/Q12695522,Waiouru Airport,,Point(175.658333 -39.446388),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695524,Waipukurau Airport,,Point(176.536945 -39.996667),http://www.wikidata.org/entity/Q664,New Zealand,New Zealand / Aotearoa,nz
http://www.wikidata.org/entity/Q12695525,Walkers Cay Airport,,Point(-78.4022 27.2604),http://www.wikidata.org/entity/Q778,The Bahamas,The Bahamas,bs
http://www.wikidata.org/entity/Q12695529,Warmbaths Airport,,Point(28.304445 -24.908055),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695533,Warukin Airport,,Point(115.43669128 -2.21636105),http://www.wikidata.org/entity/Q252,Indonesia,Indonesia,id
http://www.wikidata.org/entity/Q12695536,Wasig Airport,,Point(121.482058 12.535478),http://www.wikidata.org/entity/Q928,Philippines,Mindanao,ph
http://www.wikidata.org/entity/Q12695539,Watsha Airport,,Point(29.54722222 2.99444444),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,République démocratique du Congo,cd
http://www.wikidata.org/entity/Q12695540,Wave Hill Airport,,Point(131.118333 -17.395),http://www.wikidata.org/entity/Q408,Australia,Australia,au
http://www.wikidata.org/entity/Q12695544,Wavecrest Airport,,Point(28.516667 -32.583333),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695556,Wesselsbron Airport,,Point(26.333333333 -27.833333333),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695558,RAF West Freugh,,Point(-4.94778 54.8475),http://www.wikidata.org/entity/Q145,United Kingdom,United Kingdom,gb
http://www.wikidata.org/entity/Q12695559,West Two Airport,,Point(27.483333 -13.783333),http://www.wikidata.org/entity/Q953,Zambia,Zambia,zm
http://www.wikidata.org/entity/Q12695560,West Three Airport,,Point(26.583333 -13.35),http://www.wikidata.org/entity/Q953,Zambia,Zambia,zm
http://www.wikidata.org/entity/Q12695590,Witbank Airport,,Point(29.192018 -25.832293),http://www.wikidata.org/entity/Q258,South Africa,South Africa,za
http://www.wikidata.org/entity/Q12695616,Xicotencatl airport,,Point(-98.95914 22.957542),http://www.wikidata.org/entity/Q96,Mexico,México,mx
http://www.wikidata.org/entity/Q12695617,Xicotencatl Airport,,Point(-98.95863 22.957251),http://www.wikidata.org/entity/Q96,Mexico,México,mx
http://www.wikidata.org/entity/Q12695618,Xingu Airport,,Point(-51.650277777 -17.2325),http://www.wikidata.org/entity/Q155,Brazil,Brasil,br
http://www.wikidata.org/entity/Q12695619,Yalingimba Airport,,Point(22.85 2.283333),http://www.wikidata.org/entity/Q974,Democratic Republic of the Congo,République démocratique du Congo,cd
http://www.wikidata.org/entity/Q12695642,Yuendumu Airport,,Point(131.78194444 -22.25416667),http://www.wikidata.org/entity/Q408,Australia,Australia,au
http://www.wikidata.org/entity/Q12695644,Q12695644,,Point(-101.751 19.8514),http://www.wikidata.org/entity/Q96,Mexico,México,mx
http://www.wikidata.org/entity/Q12695647,Zagora Airport,,Point(-5.85722 30.2667),http://www.wikidata.org/entity/Q1028,Morocco,Maroc / ⵍⵎⵖⵔⵉⴱ / المغرب,ma
